ID,account_id,amount,transaction_data
1019,210,263,2025-07-25
1020,470,149,2025-07-25
1021,171,-409,2025-07-25
1022,19,26,2025-07-25
1023,259,-16,2025-07-26
1024,227,23,2025-07-26
1025,468,174,2025-07-26
1026,180,46,2025-07-26
1027,430,-35,2025-07-26
1028,309,-16,2025-07-26
1029,214,-854,2025-07-26
1030,221,-43,2025-07-26
1031,96,-37,2025-07-26
1032,227,44,2025-07-26
1033,71,-54,2025-07-26
1034,42,-148,2025-07-26
1035,27,-14,2025-07-26
1036,424,55,2025-07-26
1037,65,32,2025-07-26
1038,209,188,2025-07-26
1039,232,-575,2025-07-26
1040,66,-43,2025-07-26
1041,202,-20,2025-07-26
1042,365,10,2025-07-26
1043,104,-18,2025-07-26
1044,98,-130,2025-07-26
1045,418,30,2025-07-26
1046,394,-157,2025-07-26
1047,397,-49,2025-07-26
1048,319,145,2025-07-26
1049,224,-36,2025-07-26
1050,239,-230,2025-07-27
1051,349,-49,2025-07-27
1052,464,-64,2025-07-27
1053,55,49,2025-07-27
1054,12,9,2025-07-27
1055,498,-29,2025-07-27
1056,7,-55,2025-07-27
1057,87,-44,2025-07-27
1058,420,-15,2025-07-27
1059,79,-881,2025-07-27
1060,436,-42,2025-07-27
1061,112,-38,2025-07-27
1062,191,-3722,2025-07-27
1063,472,27,2025-07-27
1064,88,-47,2025-07-27
1065,266,601,2025-07-27
1066,410,-15,2025-07-27
1067,218,101,2025-07-27
1068,499,181,2025-07-27
1069,146,-30,2025-07-27
1070,299,-41,2025-07-27
1071,84,30,2025-07-27
1072,31,-43,2025-07-27
1073,254,711,2025-07-27
1074,156,-5,2025-07-27
1075,145,-58,2025-07-27
1076,15,-22,2025-07-27
1077,411,777,2025-07-27
1078,114,28,2025-07-28
1079,357,31,2025-07-28
1080,398,185,2025-07-28
1081,148,-36,2025-07-28
1082,427,-454,2025-07-28
1083,162,-194,2025-07-28
1084,190,-5,2025-07-28
1085,37,-44,2025-07-28
1086,112,-533,2025-07-28
1087,212,-13,2025-07-28
1088,389,26,2025-07-28
1089,437,-161,2025-07-28
1090,109,-49,2025-07-28
1091,424,-17,2025-07-28
1092,416,-132,2025-07-28
1093,255,-117,2025-07-28
1094,236,28,2025-07-28
1095,119,61,2025-07-28
1096,337,-923,2025-07-28
1097,435,-274,2025-07-28
1098,403,-92,2025-07-28
1099,135,-4736,2025-07-28
1100,477,114,2025-07-28
1101,160,-95,2025-07-28
1102,412,-87,2025-07-28
1103,354,-72,2025-07-28
1104,407,-696,2025-07-28
1105,73,-91,2025-07-29
1106,97,-50,2025-07-29
1107,373,-122,2025-07-29
1108,41,-50,2025-07-29
1109,60,-86,2025-07-29
1110,485,-163,2025-07-29
1111,255,-86,2025-07-29
1112,374,-1663,2025-07-29
1113,351,-9,2025-07-29
1114,258,-56,2025-07-29
1115,224,-926,2025-07-29
1116,469,-35,2025-07-29
1117,312,-110,2025-07-29
1118,204,-526,2025-07-29
1119,329,-33,2025-07-29
1120,21,-706,2025-07-29
1121,36,-26,2025-07-29
1122,432,-142,2025-07-29
1123,364,-26,2025-07-29
1124,270,-5,2025-07-29
1125,301,-36,2025-07-29
1126,472,95,2025-07-29
1127,400,-966,2025-07-29
1128,330,-24,2025-07-29
1129,34,445,2025-07-29
1130,70,170,2025-07-29
1131,74,988,2025-07-29
1132,344,-187,2025-07-30
1133,451,37,2025-07-30
1134,20,-99,2025-07-30
1135,278,-48,2025-07-30
1136,4,-33,2025-07-30
1137,172,-880,2025-07-30
1138,201,32,2025-07-30
1139,378,-4464,2025-07-30
1140,65,34,2025-07-30
1141,447,4461,2025-07-30
1142,437,-28,2025-07-30
1143,226,33,2025-07-30
1144,78,143,2025-07-30
1145,317,45,2025-07-30
1146,413,22,2025-07-30
1147,139,-24,2025-07-30
1148,323,-121,2025-07-30
1149,304,975,2025-07-30
1150,191,-159,2025-07-30
1151,72,44,2025-07-30
1152,436,945,2025-07-30
1153,431,-158,2025-07-30
1154,71,-73,2025-07-30
1155,35,-967,2025-07-30
1156,16,-47,2025-07-30
1157,417,142,2025-07-30
1158,65,-8,2025-07-30
1159,85,-8,2025-07-30
1160,37,31,2025-07-31
1161,125,-183,2025-07-31
1162,495,85,2025-07-31
1163,368,-2669,2025-07-31
1164,418,-43,2025-07-31
1165,369,-460,2025-07-31
1166,138,25,2025-07-31
1167,465,-37,2025-07-31
1168,278,640,2025-07-31
1169,301,8,2025-07-31
1170,212,-60,2025-07-31
1171,451,-150,2025-07-31
1172,283,5,2025-07-31
1173,169,-30,2025-07-31
1174,80,-1717,2025-07-31
1175,327,601,2025-07-31
1176,185,-134,2025-07-31
1177,445,-41,2025-07-31
1178,130,49,2025-07-31
1179,29,-47,2025-07-31
1180,115,15,2025-07-31
1181,144,980,2025-07-31
1182,100,-91,2025-07-31
1183,461,-178,2025-07-31
1184,2,-177,2025-07-31
1185,105,101,2025-07-31
1186,208,-238,2025-07-31
1187,429,-408,2025-08-01
1188,286,-12,2025-08-01
1189,451,70,2025-08-01
1190,206,-82,2025-08-01
1191,89,10,2025-08-01
1192,301,-407,2025-08-01
1193,187,4401,2025-08-01
1194,90,-10,2025-08-01
1195,294,37,2025-08-01
1196,229,-58,2025-08-01
1197,123,-108,2025-08-01
1198,215,-51,2025-08-01
1199,215,-125,2025-08-01
1200,55,-9,2025-08-01
1201,467,-186,2025-08-01
1202,306,-534,2025-08-01
1203,276,-108,2025-08-01
1204,222,-24,2025-08-01
1205,122,758,2025-08-01
1206,119,-125,2025-08-01
1207,49,424,2025-08-01
1208,342,-27,2025-08-01
1209,339,-44,2025-08-01
1210,186,12,2025-08-01
1211,93,50,2025-08-01
1212,304,-143,2025-08-01
1213,121,-43,2025-08-01
1214,254,-16,2025-08-01
1215,454,16,2025-08-02
1216,320,-31,2025-08-02
1217,259,-395,2025-08-02
1218,191,-6,2025-08-02
1219,124,-40,2025-08-02
1220,177,32,2025-08-02
1221,178,33,2025-08-02
1222,325,-35,2025-08-02
1223,474,-14,2025-08-02
1224,32,739,2025-08-02
1225,40,-36,2025-08-02
1226,76,-10,2025-08-02
1227,256,-113,2025-08-02
1228,135,-149,2025-08-02
1229,164,-571,2025-08-02
1230,330,-11,2025-08-02
1231,90,-654,2025-08-02
1232,412,-811,2025-08-02
1233,253,-669,2025-08-02
1234,317,-7,2025-08-02
1235,368,-56,2025-08-02
1236,247,-29,2025-08-02
1237,199,888,2025-08-02
1238,427,-3716,2025-08-02
1239,317,23,2025-08-02
1240,297,-15,2025-08-02
1241,344,24,2025-08-02
1242,197,68,2025-08-03
1243,392,940,2025-08-03
1244,362,-49,2025-08-03
1245,191,12,2025-08-03
1246,460,-38,2025-08-03
1247,434,-346,2025-08-03
1248,337,46,2025-08-03
1249,27,50,2025-08-03
1250,472,-637,2025-08-03
1251,162,-2150,2025-08-03
1252,354,-220,2025-08-03
1253,2,444,2025-08-03
1254,242,-489,2025-08-03
1255,276,-284,2025-08-03
1256,95,-32,2025-08-03
1257,473,-38,2025-08-03
1258,154,7,2025-08-03
1259,74,167,2025-08-03
1260,68,-79,2025-08-03
1261,373,-6,2025-08-03
1262,218,-139,2025-08-03
1263,329,-14,2025-08-03
1264,415,41,2025-08-03
1265,273,-138,2025-08-03
1266,72,103,2025-08-03
1267,253,-28,2025-08-03
1268,274,-69,2025-08-03
1269,236,-6,2025-08-04
1270,405,60,2025-08-04
1271,70,-29,2025-08-04
1272,442,14,2025-08-04
1273,322,-23,2025-08-04
1274,258,-46,2025-08-04
1275,354,-893,2025-08-04
1276,130,479,2025-08-04
1277,204,-66,2025-08-04
1278,285,-979,2025-08-04
1279,246,-534,2025-08-04
1280,368,583,2025-08-04
1281,12,-33,2025-08-04
1282,220,-23,2025-08-04
1283,265,-900,2025-08-04
1284,48,13,2025-08-04
1285,485,-38,2025-08-04
1286,357,12,2025-08-04
1287,140,-56,2025-08-04
1288,37,39,2025-08-04
1289,487,-7,2025-08-04
1290,334,-16,2025-08-04
1291,20,-30,2025-08-04
1292,10,381,2025-08-04
1293,265,-787,2025-08-04
1294,286,-823,2025-08-04
1295,340,-590,2025-08-04
1296,123,-5,2025-08-04
1297,388,-39,2025-08-05
1298,253,-59,2025-08-05
1299,305,159,2025-08-05
1300,158,-22,2025-08-05
1301,415,22,2025-08-05
1302,220,-27,2025-08-05
1303,294,-92,2025-08-05
1304,481,-256,2025-08-05
1305,60,126,2025-08-05
1306,243,-9,2025-08-05
1307,173,326,2025-08-05
1308,275,-23,2025-08-05
1309,279,135,2025-08-05
1310,486,-29,2025-08-05
1311,307,10,2025-08-05
1312,131,-19,2025-08-05
1313,53,-167,2025-08-05
1314,47,-41,2025-08-05
1315,310,-849,2025-08-05
1316,45,-2616,2025-08-05
1317,56,-149,2025-08-05
1318,391,-179,2025-08-05
1319,126,-520,2025-08-05
1320,253,-12,2025-08-05
1321,312,-38,2025-08-05
1322,488,83,2025-08-05
1323,222,49,2025-08-05
1324,417,711,2025-08-06
1325,17,58,2025-08-06
1326,4,-41,2025-08-06
1327,20,-25,2025-08-06
1328,91,-196,2025-08-06
1329,235,-46,2025-08-06
1330,396,114,2025-08-06
1331,127,-114,2025-08-06
1332,258,-45,2025-08-06
1333,484,-47,2025-08-06
1334,87,-93,2025-08-06
1335,1,-159,2025-08-06
1336,349,-85,2025-08-06
1337,103,-40,2025-08-06
1338,64,10,2025-08-06
1339,451,138,2025-08-06
1340,474,-49,2025-08-06
1341,169,-42,2025-08-06
1342,102,-21,2025-08-06
1343,405,382,2025-08-06
1344,49,-1286,2025-08-06
1345,61,-4584,2025-08-06
1346,13,27,2025-08-06
1347,443,-28,2025-08-06
1348,207,-473,2025-08-06
1349,474,34,2025-08-06
1350,278,-128,2025-08-06
1351,460,-22,2025-08-06
1352,275,-35,2025-08-07
1353,199,20,2025-08-07
1354,162,-20,2025-08-07
1355,369,-52,2025-08-07
1356,85,42,2025-08-07
1357,129,-54,2025-08-07
1358,323,112,2025-08-07
1359,120,-20,2025-08-07
1360,110,-188,2025-08-07
1361,157,-12,2025-08-07
1362,494,-27,2025-08-07
1363,390,6,2025-08-07
1364,92,532,2025-08-07
1365,223,-273,2025-08-07
1366,85,-114,2025-08-07
1367,150,-33,2025-08-07
1368,63,-148,2025-08-07
1369,239,-14,2025-08-07
1370,414,763,2025-08-07
1371,393,-28,2025-08-07
1372,445,47,2025-08-07
1373,475,-27,2025-08-07
1374,471,79,2025-08-07
1375,99,-22,2025-08-07
1376,151,-34,2025-08-07
1377,356,-39,2025-08-07
1378,404,23,2025-08-07
1379,219,-26,2025-08-08
1380,78,-398,2025-08-08
1381,134,45,2025-08-08
1382,1,-38,2025-08-08
1383,319,-17,2025-08-08
1384,139,7,2025-08-08
1385,461,-43,2025-08-08
1386,106,-26,2025-08-08
1387,402,-5,2025-08-08
1388,474,-37,2025-08-08
1389,425,-448,2025-08-08
1390,269,168,2025-08-08
1391,71,-34,2025-08-08
1392,347,-40,2025-08-08
1393,114,-104,2025-08-08
1394,210,28,2025-08-08
1395,407,-186,2025-08-08
1396,402,-171,2025-08-08
1397,359,-30,2025-08-08
1398,487,-319,2025-08-08
1399,15,-67,2025-08-08
1400,382,36,2025-08-08
1401,454,25,2025-08-08
1402,10,14,2025-08-08
1403,435,-38,2025-08-08
1404,181,11,2025-08-08
1405,402,150,2025-08-08
1406,496,-164,2025-08-09
1407,466,-106,2025-08-09
1408,380,165,2025-08-09
1409,21,11,2025-08-09
1410,428,-25,2025-08-09
1411,406,49,2025-08-09
1412,57,33,2025-08-09
1413,150,-150,2025-08-09
1414,152,24,2025-08-09
1415,143,-30,2025-08-09
1416,446,15,2025-08-09
1417,464,40,2025-08-09
1418,222,-15,2025-08-09
1419,164,-35,2025-08-09
1420,325,-991,2025-08-09
1421,182,-251,2025-08-09
1422,5,248,2025-08-09
1423,459,-21,2025-08-09
1424,155,44,2025-08-09
1425,328,-19,2025-08-09
1426,186,-3746,2025-08-09
1427,251,-848,2025-08-09
1428,249,-17,2025-08-09
1429,404,615,2025-08-09
1430,206,-4359,2025-08-09
1431,390,32,2025-08-09
1432,489,632,2025-08-09
1433,10,103,2025-08-09
1434,235,-28,2025-08-10
1435,474,-69,2025-08-10
1436,289,-49,2025-08-10
1437,74,-178,2025-08-10
1438,174,-715,2025-08-10
1439,402,-8,2025-08-10
1440,378,-16,2025-08-10
1441,59,-181,2025-08-10
1442,248,21,2025-08-10
1443,318,-26,2025-08-10
1444,112,-45,2025-08-10
1445,146,-102,2025-08-10
1446,495,-731,2025-08-10
1447,465,-273,2025-08-10
1448,327,-46,2025-08-10
1449,322,15,2025-08-10
1450,430,-134,2025-08-10
1451,491,31,2025-08-10
1452,432,-17,2025-08-10
1453,306,-146,2025-08-10
1454,45,-10,2025-08-10
1455,257,-212,2025-08-10
1456,69,44,2025-08-10
1457,369,-131,2025-08-10
1458,422,-11,2025-08-10
1459,42,-26,2025-08-10
1460,361,-12,2025-08-10
1461,91,185,2025-08-11
1462,467,-283,2025-08-11
1463,375,28,2025-08-11
1464,254,-48,2025-08-11
1465,184,-469,2025-08-11
1466,176,365,2025-08-11
1467,328,-51,2025-08-11
1468,286,-19,2025-08-11
1469,295,13,2025-08-11
1470,376,-21,2025-08-11
1471,392,43,2025-08-11
1472,362,-300,2025-08-11
1473,270,-821,2025-08-11
1474,200,152,2025-08-11
1475,157,37,2025-08-11
1476,321,-17,2025-08-11
1477,374,-18,2025-08-11
1478,211,-40,2025-08-11
1479,373,-23,2025-08-11
1480,335,-41,2025-08-11
1481,255,-24,2025-08-11
1482,23,-128,2025-08-11
1483,321,-63,2025-08-11
1484,308,16,2025-08-11
1485,170,-147,2025-08-11
1486,416,-18,2025-08-11
1487,6,35,2025-08-11
1488,198,-36,2025-08-11
1489,387,34,2025-08-12
1490,147,-24,2025-08-12
1491,1,-26,2025-08-12
1492,51,-28,2025-08-12
1493,251,-178,2025-08-12
1494,59,929,2025-08-12
1495,472,-199,2025-08-12
1496,54,-38,2025-08-12
1497,242,135,2025-08-12
1498,214,-39,2025-08-12
1499,458,-180,2025-08-12
1500,370,191,2025-08-12
1501,436,-11,2025-08-12
1502,156,82,2025-08-12
1503,352,-46,2025-08-12
1504,36,-16,2025-08-12
1505,351,-3924,2025-08-12
1506,399,-4077,2025-08-12
1507,470,-137,2025-08-12
1508,149,-36,2025-08-12
1509,127,-164,2025-08-12
1510,72,-38,2025-08-12
1511,135,-44,2025-08-12
1512,225,17,2025-08-12
1513,448,-38,2025-08-12
1514,450,-27,2025-08-12
1515,404,20,2025-08-12
1516,114,8,2025-08-13
1517,299,50,2025-08-13
1518,229,6,2025-08-13
1519,197,-49,2025-08-13
1520,198,-13,2025-08-13
1521,250,-222,2025-08-13
1522,126,-58,2025-08-13
1523,298,-954,2025-08-13
1524,483,-11,2025-08-13
1525,299,43,2025-08-13
1526,339,-6,2025-08-13
1527,486,193,2025-08-13
1528,349,40,2025-08-13
1529,115,39,2025-08-13
1530,6,-44,2025-08-13
1531,117,-166,2025-08-13
1532,494,-156,2025-08-13
1533,453,-168,2025-08-13
1534,285,49,2025-08-13
1535,224,14,2025-08-13
1536,220,-33,2025-08-13
1537,143,150,2025-08-13
1538,325,-180,2025-08-13
1539,416,-76,2025-08-13
1540,296,-20,2025-08-13
1541,67,13,2025-08-13
1542,487,564,2025-08-13
1543,383,-9,2025-08-14
1544,457,-751,2025-08-14
1545,192,-22,2025-08-14
1546,436,163,2025-08-14
1547,341,568,2025-08-14
1548,320,23,2025-08-14
1549,462,40,2025-08-14
1550,450,-20,2025-08-14
1551,435,-19,2025-08-14
1552,464,127,2025-08-14
1553,258,-32,2025-08-14
1554,99,-15,2025-08-14
1555,342,-31,2025-08-14
1556,360,-5,2025-08-14
1557,317,-25,2025-08-14
1558,113,-179,2025-08-14
1559,263,-53,2025-08-14
1560,291,-34,2025-08-14
1561,166,-75,2025-08-14
1562,84,-7,2025-08-14
1563,470,8,2025-08-14
1564,129,-29,2025-08-14
1565,113,-2858,2025-08-14
1566,359,-860,2025-08-14
1567,340,7,2025-08-14
1568,419,15,2025-08-14
1569,222,-540,2025-08-14
1570,191,41,2025-08-14
1571,448,-179,2025-08-15
1572,395,-9,2025-08-15
1573,177,27,2025-08-15
1574,60,53,2025-08-15
1575,340,38,2025-08-15
1576,261,-27,2025-08-15
1577,43,47,2025-08-15
1578,183,-97,2025-08-15
1579,345,928,2025-08-15
1580,41,-200,2025-08-15
1581,10,-44,2025-08-15
1582,28,-145,2025-08-15
1583,116,-12,2025-08-15
1584,364,-17,2025-08-15
1585,425,-30,2025-08-15
1586,370,-878,2025-08-15
1587,384,-7,2025-08-15
1588,174,130,2025-08-15
1589,74,-33,2025-08-15
1590,129,-24,2025-08-15
1591,242,-213,2025-08-15
1592,452,-75,2025-08-15
1593,157,23,2025-08-15
1594,224,-43,2025-08-15
1595,269,-683,2025-08-15
1596,292,143,2025-08-15
1597,439,-176,2025-08-15
1598,354,-155,2025-08-16
1599,453,-188,2025-08-16
1600,347,-38,2025-08-16
1601,148,616,2025-08-16
1602,356,68,2025-08-16
1603,7,-23,2025-08-16
1604,436,-13,2025-08-16
1605,460,48,2025-08-16
1606,218,-30,2025-08-16
1607,145,-722,2025-08-16
1608,389,-42,2025-08-16
1609,466,-24,2025-08-16
1610,333,-371,2025-08-16
1611,405,-46,2025-08-16
1612,314,165,2025-08-16
1613,10,-457,2025-08-16
1614,100,-15,2025-08-16
1615,312,-682,2025-08-16
1616,301,248,2025-08-16
1617,83,-182,2025-08-16
1618,273,-197,2025-08-16
1619,316,-187,2025-08-16
1620,225,-318,2025-08-16
1621,469,-1801,2025-08-16
1622,226,-24,2025-08-16
1623,325,142,2025-08-16
1624,266,-135,2025-08-16
1625,74,-49,2025-08-16
1626,261,-17,2025-08-17
1627,425,-151,2025-08-17
1628,84,32,2025-08-17
1629,466,39,2025-08-17
1630,219,-118,2025-08-17
1631,172,-24,2025-08-17
1632,334,7,2025-08-17
1633,8,25,2025-08-17
1634,457,109,2025-08-17
1635,3,-9,2025-08-17
1636,68,-50,2025-08-17
1637,168,37,2025-08-17
1638,393,-45,2025-08-17
1639,124,-802,2025-08-17
1640,298,528,2025-08-17
1641,497,-38,2025-08-17
1642,184,-38,2025-08-17
1643,417,-148,2025-08-17
1644,418,158,2025-08-17
1645,197,-43,2025-08-17
1646,418,88,2025-08-17
1647,302,41,2025-08-17
1648,186,-56,2025-08-17
1649,165,186,2025-08-17
1650,434,-165,2025-08-17
1651,132,46,2025-08-17
1652,424,-39,2025-08-17
1653,183,-35,2025-08-18
1654,419,-34,2025-08-18
1655,2,178,2025-08-18
1656,167,8,2025-08-18
1657,106,-16,2025-08-18
1658,452,8,2025-08-18
1659,462,-694,2025-08-18
1660,6,157,2025-08-18
1661,436,-37,2025-08-18
1662,328,-21,2025-08-18
1663,199,61,2025-08-18
1664,211,-166,2025-08-18
1665,331,-22,2025-08-18
1666,203,125,2025-08-18
1667,257,-5,2025-08-18
1668,367,108,2025-08-18
1669,10,190,2025-08-18
1670,249,-25,2025-08-18
1671,31,-578,2025-08-18
1672,141,-27,2025-08-18
1673,120,17,2025-08-18
1674,84,-109,2025-08-18
1675,195,47,2025-08-18
1676,416,46,2025-08-18
1677,315,-43,2025-08-18
1678,212,-295,2025-08-18
1679,141,-64,2025-08-18
1680,390,10,2025-08-19
1681,295,9,2025-08-19
1682,197,73,2025-08-19
1683,445,35,2025-08-19
1684,120,201,2025-08-19
1685,7,-55,2025-08-19
1686,497,163,2025-08-19
1687,362,24,2025-08-19
1688,37,-19,2025-08-19
1689,413,-176,2025-08-19
1690,36,15,2025-08-19
1691,5,-395,2025-08-19
1692,303,546,2025-08-19
1693,21,-44,2025-08-19
1694,340,591,2025-08-19
1695,141,36,2025-08-19
1696,431,-200,2025-08-19
1697,285,-150,2025-08-19
1698,427,-116,2025-08-19
1699,250,-191,2025-08-19
1700,77,-13,2025-08-19
1701,160,-85,2025-08-19
1702,265,83,2025-08-19
1703,153,11,2025-08-19
1704,330,-127,2025-08-19
1705,435,-514,2025-08-19
1706,433,-28,2025-08-19
1707,433,-22,2025-08-19
1708,470,70,2025-08-20
1709,374,-380,2025-08-20
1710,334,-589,2025-08-20
1711,106,-170,2025-08-20
1712,465,11,2025-08-20
1713,327,4858,2025-08-20
1714,13,-2552,2025-08-20
1715,361,-579,2025-08-20
1716,118,431,2025-08-20
1717,409,-104,2025-08-20
1718,174,-77,2025-08-20
1719,269,-23,2025-08-20
1720,418,30,2025-08-20
1721,143,23,2025-08-20
1722,394,93,2025-08-20
1723,89,187,2025-08-20
1724,67,-221,2025-08-20
1725,487,50,2025-08-20
1726,318,-35,2025-08-20
1727,231,41,2025-08-20
1728,319,-145,2025-08-20
1729,378,35,2025-08-20
1730,205,-5,2025-08-20
1731,186,-168,2025-08-20
1732,471,100,2025-08-20
1733,311,-39,2025-08-20
1734,253,-35,2025-08-20
1735,235,-2210,2025-08-21
1736,37,-4494,2025-08-21
1737,470,102,2025-08-21
1738,346,-31,2025-08-21
1739,247,49,2025-08-21
1740,400,36,2025-08-21
1741,285,-97,2025-08-21
1742,63,-670,2025-08-21
1743,349,49,2025-08-21
1744,486,-67,2025-08-21
1745,174,49,2025-08-21
1746,23,92,2025-08-21
1747,339,128,2025-08-21
1748,357,-440,2025-08-21
1749,412,-527,2025-08-21
1750,201,37,2025-08-21
1751,455,-23,2025-08-21
1752,349,-183,2025-08-21
1753,480,25,2025-08-21
1754,461,331,2025-08-21
1755,329,-99,2025-08-21
1756,345,-21,2025-08-21
1757,450,-13,2025-08-21
1758,277,-11,2025-08-21
1759,385,-28,2025-08-21
1760,359,-26,2025-08-21
1761,51,-194,2025-08-21
1762,233,-24,2025-08-21
1763,157,74,2025-08-22
1764,367,25,2025-08-22
1765,403,-2707,2025-08-22
1766,33,-47,2025-08-22
1767,269,-42,2025-08-22
1768,95,50,2025-08-22
1769,82,-391,2025-08-22
1770,166,-12,2025-08-22
1771,28,-780,2025-08-22
1772,375,39,2025-08-22
1773,152,-130,2025-08-22
1774,126,-25,2025-08-22
1775,93,-9,2025-08-22
1776,35,174,2025-08-22
1777,283,40,2025-08-22
1778,423,-17,2025-08-22
1779,251,-998,2025-08-22
1780,255,-9,2025-08-22
1781,359,-543,2025-08-22
1782,289,34,2025-08-22
1783,20,37,2025-08-22
1784,385,-135,2025-08-22
1785,184,-42,2025-08-22
1786,102,42,2025-08-22
1787,181,-21,2025-08-22
1788,473,-71,2025-08-22
1789,362,-23,2025-08-22
1790,218,-677,2025-08-23
1791,479,42,2025-08-23
1792,349,-122,2025-08-23
1793,383,-49,2025-08-23
1794,83,-35,2025-08-23
1795,255,-5,2025-08-23
1796,193,18,2025-08-23
1797,381,-33,2025-08-23
1798,16,-42,2025-08-23
1799,221,-38,2025-08-23
1800,17,-32,2025-08-23
1801,309,141,2025-08-23
1802,337,-99,2025-08-23
1803,360,21,2025-08-23
1804,37,22,2025-08-23
1805,456,-683,2025-08-23
1806,297,47,2025-08-23
1807,436,-33,2025-08-23
1808,191,-26,2025-08-23
1809,262,-12,2025-08-23
1810,51,-43,2025-08-23
1811,228,-834,2025-08-23
1812,244,-4029,2025-08-23
1813,473,64,2025-08-23
1814,290,-40,2025-08-23
1815,321,-46,2025-08-23
1816,182,-28,2025-08-23
1817,107,-841,2025-08-24
1818,125,-7,2025-08-24
1819,269,305,2025-08-24
1820,128,-47,2025-08-24
1821,382,-98,2025-08-24
1822,188,27,2025-08-24
1823,98,105,2025-08-24
1824,437,35,2025-08-24
1825,258,-11,2025-08-24
1826,279,60,2025-08-24
1827,292,136,2025-08-24
1828,351,538,2025-08-24
1829,101,151,2025-08-24
1830,477,-38,2025-08-24
1831,401,-943,2025-08-24
1832,67,-136,2025-08-24
1833,377,-132,2025-08-24
1834,232,-21,2025-08-24
1835,291,-26,2025-08-24
1836,208,35,2025-08-24
1837,348,-158,2025-08-24
1838,333,-49,2025-08-24
1839,421,510,2025-08-24
1840,56,-4901,2025-08-24
1841,161,8,2025-08-24
1842,381,-122,2025-08-24
1843,146,-29,2025-08-24
1844,378,-33,2025-08-24
1845,204,-19,2025-08-25
1846,140,185,2025-08-25
1847,182,-11,2025-08-25
1848,381,-8,2025-08-25
1849,30,-73,2025-08-25
1850,467,118,2025-08-25
1851,190,254,2025-08-25
1852,397,-807,2025-08-25
1853,43,28,2025-08-25
1854,444,29,2025-08-25
1855,64,-28,2025-08-25
1856,93,776,2025-08-25
1857,147,147,2025-08-25
1858,179,-180,2025-08-25
1859,138,14,2025-08-25
1860,479,-110,2025-08-25
1861,460,-45,2025-08-25
1862,357,39,2025-08-25
1863,496,-49,2025-08-25
1864,479,76,2025-08-25
1865,135,-9,2025-08-25
1866,485,15,2025-08-25
1867,257,-10,2025-08-25
1868,217,-37,2025-08-25
1869,364,955,2025-08-25
1870,153,49,2025-08-25
1871,257,-50,2025-08-25
1872,58,-35,2025-08-26
1873,497,-71,2025-08-26
1874,360,4754,2025-08-26
1875,389,32,2025-08-26
1876,186,-161,2025-08-26
1877,130,-33,2025-08-26
1878,284,-14,2025-08-26
1879,28,-5,2025-08-26
1880,371,148,2025-08-26
1881,7,-5,2025-08-26
1882,270,42,2025-08-26
1883,441,-12,2025-08-26
1884,125,93,2025-08-26
1885,237,88,2025-08-26
1886,105,129,2025-08-26
1887,184,-23,2025-08-26
1888,195,-105,2025-08-26
1889,400,190,2025-08-26
1890,59,-192,2025-08-26
1891,1,-34,2025-08-26
1892,491,15,2025-08-26
1893,26,-49,2025-08-26
1894,440,45,2025-08-26
1895,66,154,2025-08-26
1896,409,-187,2025-08-26
1897,277,17,2025-08-26
1898,297,-6,2025-08-26
1899,284,13,2025-08-26
1900,56,176,2025-08-27
1901,64,-963,2025-08-27
1902,200,-36,2025-08-27
1903,438,-67,2025-08-27
1904,196,37,2025-08-27
1905,349,4123,2025-08-27
1906,477,634,2025-08-27
1907,139,22,2025-08-27
1908,47,199,2025-08-27
1909,11,783,2025-08-27
1910,474,-38,2025-08-27
1911,289,-38,2025-08-27
1912,199,-6,2025-08-27
1913,223,-58,2025-08-27
1914,200,187,2025-08-27
1915,194,-175,2025-08-27
1916,91,2365,2025-08-27
1917,338,-117,2025-08-27
1918,142,127,2025-08-27
1919,230,-57,2025-08-27
1920,418,27,2025-08-27
1921,338,28,2025-08-27
1922,317,-17,2025-08-27
1923,148,9,2025-08-27
1924,185,54,2025-08-27
1925,170,-473,2025-08-27
1926,481,49,2025-08-27
1927,85,-30,2025-08-28
1928,321,-29,2025-08-28
1929,354,-21,2025-08-28
1930,450,-41,2025-08-28
1931,4,20,2025-08-28
1932,406,-343,2025-08-28
1933,388,-26,2025-08-28
1934,365,-127,2025-08-28
1935,241,-118,2025-08-28
1936,415,-126,2025-08-28
